        eigs         occs          dos      l_degen     k_int_wt 
 5.94096e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 6.04159e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 6.08469e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 6.11976e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 6.14665e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 6.16495e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 6.16837e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 6.17356e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 6.25393e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 6.30097e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 6.34003e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 6.37102e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 6.38996e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 6.39368e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 6.40734e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 6.41004e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 6.51972e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 6.56273e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 6.59775e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 6.62461e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 6.64289e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 6.64629e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 6.65148e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 6.74094e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 6.78789e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 6.82689e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 6.85784e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 6.87674e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 6.88047e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 6.89412e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 6.89680e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 7.01551e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 7.05846e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 7.09343e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 7.12026e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 7.13851e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 7.14190e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 7.14710e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 7.24562e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 7.29249e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 7.33143e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 7.36234e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 7.38120e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 7.38495e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 7.39858e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 7.40126e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 7.52898e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 7.57186e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 7.60679e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 7.63358e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 7.65181e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 7.65519e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 7.66039e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 7.76795e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 7.81475e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 7.85364e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 7.88451e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 7.90333e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 7.90709e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 7.92071e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 7.92338e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 8.06010e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 8.10292e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 8.13780e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 8.16456e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 8.18278e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 8.18615e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 8.19134e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 8.30794e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 8.35466e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 8.39350e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 8.42434e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 8.44689e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 8.46049e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 8.46316e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 8.60887e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 8.65163e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 8.68647e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 8.71320e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 8.73140e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 8.73995e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 8.86556e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 8.91221e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 8.95100e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 8.98180e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 9.00434e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 9.01792e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 9.17527e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 9.21797e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 9.25276e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 9.27947e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 9.29765e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 9.44080e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 9.48739e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 9.52613e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 9.55690e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 9.57941e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 9.75928e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 9.80192e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 9.83668e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 9.86336e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 1.00336e+03  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 1.00802e+03  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 1.01189e+03  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 1.01496e+03  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 1.03609e+03  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 1.04035e+03  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 1.04382e+03  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 1.06441e+03  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 1.06905e+03  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 1.07292e+03  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 1.09801e+03  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 1.10226e+03  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 1.12721e+03  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 1.13185e+03  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 1.16168e+03  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 1.19176e+03  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
